user_id,age_range,gender,state,city,phone_price_range,phone_model,language,request_id,id_md5,timestamp,device_type,network_type,has_request
U_128913,below_18,m,UP,Lucknow,,Pixel8,Tamil,REQ_002146,a4b46cb07f1e6ccc0ade789dd2770ef1,41:32.5,Mobile,4G,1
U_76590,45-54,f,ka,Bangalore,,SamsungS23,Tamil,REQ_002147,0c9bea0bb8e1f49bc7faba07937a639e,07:14.5,Tablet,WiFi,1
U_281041,18-24,FEMALE,KA,Delhi,,RedmiNote,Telugu,REQ_002148,aeed189031242cfcecb8b68daa2fee3d,05:54.5,,5G,1
U_203764,55+,MALE,,Lucknow,,Pixel8,Hindi,REQ_002149,80586426442c51d8b5a63f728d2f7c3f,33:58.5,,WiFi,1
U_12195,,MALE,ka,Mumbai,high,RedmiNote,English,REQ_002150,cddfabf4494ebf818606b190e9b04c24,40:26.5,,4G,1
U_406472,35-44,m,TN,Lucknow,mid,RedmiNote,Tamil,REQ_002151,361badd17110b456841e42a6f6a03412,13:47.5,Tablet,WiFi,1
U_231286,,f,TN,Mumbai,low,Pixel8,Telugu,REQ_002152,e795fc954cec2b7235b83568f10ce265,28:04.5,Mobile,5G,1
U_01183,35-44,MALE,ka,Mumbai,low,SamsungS23,English,REQ_002153,c909ab8576d1ce36ea24d2638870a400,56:22.5,Mobile,5G,1
U_07171,25-34,f,TN,Delhi,,SamsungS23,Tamil,REQ_002154,9cefbee19008bf28762fac200f0783da,45:32.5,Mobile,WiFi,1
U_95179,25-34,MALE,,,mid,SamsungS23,English,REQ_002155,50b2cddae33d3f5326f550588cfe56f0,46:15.5,Tablet,5G,1
U_168610,25-34,MALE,TN,Mumbai,,SamsungS23,Tamil,REQ_002156,1e967059d94e13d763567c686b6a1ba8,17:45.5,,4G,1
U_402350,18-24,m,TN,Mumbai,low,iPhone15,English,REQ_002157,aacbcca926bd5ce5cab7c220fcfadd7a,31:00.5,Tablet,WiFi,1
U_33419,25-34,FEMALE,UP,Chennai,mid,RedmiNote,Hindi,REQ_002158,f87d0335525fcdf6d31c53223922546c,54:48.5,Tablet,5G,1
U_189936,25-34,FEMALE,,Delhi,low,SamsungS23,Tamil,REQ_002159,b6458bdf91d39d89603e6ada793958b2,46:41.5,,WiFi,1
U_267345,18-24,m,DL,,high,SamsungS23,Tamil,REQ_002160,175799e94a30d408c87265d82eee21f6,55:22.5,Tablet,5G,1
U_368396,below_18,MALE,MH,,low,RedmiNote,Hindi,REQ_002161,096bf738eebfa03ea622a0507c779f2a,17:33.5,,5G,1
U_213986,below_18,FEMALE,UP,Chennai,mid,iPhone15,English,REQ_002162,1d7f449f721169c08f2a713bba42672a,35:45.5,Mobile,WiFi,1
U_273708,45-54,,MH,Lucknow,high,iPhone15,English,REQ_002163,054febbb26d4e5020269c924b7b22cb7,53:15.5,Tablet,WiFi,1
U_109044,45-54,m,DL,Delhi,,SamsungS23,Tamil,REQ_002164,4c7066c511df4bb8e175b730076b3581,19:32.5,,4G,1
U_165848,,m,TN,Lucknow,mid,RedmiNote,Tamil,REQ_002165,13c717cf1dd36f272a8c759b8d2d1aa5,39:27.5,Tablet,4G,1
U_294421,35-44,FEMALE,DL,Bangalore,,iPhone15,Telugu,REQ_002166,9f400ac716f02d75717b5c136bb030f3,10:39.5,Tablet,4G,1
U_320137,below_18,m,TN,Lucknow,,Pixel8,Hindi,REQ_002167,1093382f5e2ef296cd8803c2654233c4,55:29.5,,4G,1
U_331154,,MALE,ka,Delhi,mid,Pixel8,Telugu,REQ_002168,6a716eb566e8267597e651a121aebab0,39:06.5,,5G,1
U_259922,below_18,f,TN,Delhi,high,Pixel8,Telugu,REQ_002169,b6cbb5062b69ee5b0cdc658a0888fdc3,43:27.5,Mobile,WiFi,1
U_477412,35-44,,,Delhi,mid,RedmiNote,Hindi,REQ_002170,c2fce4edc29a8feb283378b984427a17,57:48.5,,4G,1
U_233586,,FEMALE,ka,Lucknow,,Pixel8,Hindi,REQ_002171,84d7cb261ed1a1b0e25a0c4742d0ab78,19:56.5,Tablet,WiFi,1
U_426400,below_18,f,UP,Mumbai,low,Pixel8,Hindi,REQ_002172,8cd7e851ef353a44cd67e8a23104c0f7,17:47.5,,4G,1
U_487078,18-24,FEMALE,DL,Delhi,mid,RedmiNote,Telugu,REQ_002173,6da3542c0cf6ac6e0de14c11b1e7db3f,33:51.5,Mobile,4G,1
U_385868,25-34,MALE,MH,Delhi,mid,Pixel8,Tamil,REQ_002174,76bb189f8000629e7a6aab451a568e15,36:17.5,,5G,1
U_292669,18-24,f,KA,Lucknow,low,iPhone15,Tamil,REQ_002175,596453b0ed3c7340d971bf9e25cb4a25,22:14.5,Tablet,WiFi,1
U_485246,35-44,MALE,TN,Bangalore,low,SamsungS23,Telugu,REQ_002176,a195b79faebeadd5ff5d1bd430604dbf,37:35.5,Tablet,WiFi,1
U_198405,18-24,m,DL,,mid,RedmiNote,Telugu,REQ_002177,6f3b71f7e93c40b8113b22fc2f1579ad,11:29.5,Mobile,WiFi,1
U_34462,45-54,MALE,TN,Bangalore,low,RedmiNote,Tamil,REQ_002178,a0acbba93650a65b65d190f6e9542ae5,23:50.5,,4G,1
U_145390,below_18,FEMALE,TN,,low,SamsungS23,Hindi,REQ_002179,98bb553879c7bbed1e355287619f1408,21:55.5,Tablet,4G,1
U_346857,18-24,MALE,MH,Delhi,high,iPhone15,Hindi,REQ_002180,a92b0f1ebac2f61932e90678be76e3ad,06:21.5,Tablet,4G,1
U_496763,25-34,,,Delhi,low,iPhone15,Tamil,REQ_002181,ab2a4c3ec6531031bba445e83cb6c02d,37:01.5,Mobile,4G,1
U_308620,18-24,f,TN,Delhi,high,SamsungS23,Telugu,REQ_002182,59f8ff7fd41ea1836c2451df6cf7b0ed,10:34.5,Tablet,5G,1
U_420936,18-24,,TN,,low,iPhone15,Telugu,REQ_002183,cf4d5d0d1a2aa828e1758fd579d01995,57:10.5,Mobile,WiFi,1
U_270919,55+,MALE,UP,Delhi,,Pixel8,Tamil,REQ_002184,f7fe2891a3905ff8d78d21edc522c3cc,48:39.5,Mobile,WiFi,1
U_06991,below_18,m,KA,Lucknow,low,Pixel8,Tamil,REQ_002185,cbf78a055a5be2373366389445b3486d,19:41.5,Mobile,5G,1
U_475896,18-24,MALE,,Delhi,mid,RedmiNote,Telugu,REQ_002186,bab609ac7e37e2c2b8f00c996e7b3657,57:15.5,,4G,1
U_495730,below_18,FEMALE,ka,Delhi,,Pixel8,Hindi,REQ_002187,b96e8c4a89eccb1ce5c2e14f93ffa468,42:59.5,,5G,1
U_246011,55+,MALE,ka,Chennai,high,RedmiNote,Tamil,REQ_002188,2200ce9668de53868ec127992f36a94e,34:18.5,Mobile,4G,1
U_151101,25-34,MALE,,Mumbai,low,RedmiNote,Telugu,REQ_002189,ecde561c482c51f41f8ce5c220cde508,10:13.5,Tablet,5G,1
U_311059,18-24,f,ka,Lucknow,mid,RedmiNote,Telugu,REQ_002190,e02579c30a7c5795665f13a62ab25a27,35:07.5,,4G,1
U_383871,below_18,,ka,Mumbai,high,RedmiNote,Telugu,REQ_002191,2d3eb9571c6bfe2c0b3e640495739da0,31:59.5,Mobile,4G,1
U_483799,18-24,m,MH,Lucknow,mid,Pixel8,Telugu,REQ_002192,a5616bd7051d12479223428df0581d01,48:55.5,,WiFi,1
U_453967,below_18,MALE,UP,Mumbai,high,RedmiNote,Telugu,REQ_002193,1ac1aeb1c8ee3abebfb1891efc262fb8,37:40.5,Tablet,4G,1
U_433115,55+,m,MH,Delhi,,Pixel8,Hindi,REQ_002194,e5e6d6646373d7b34902d1bcf3efcbed,31:30.5,Mobile,WiFi,1
U_15415,,m,DL,Chennai,low,iPhone15,Telugu,REQ_002195,be379a9f0b5488a9524e99bd3631c714,22:42.5,,4G,1
U_399595,18-24,,DL,Lucknow,low,Pixel8,Telugu,REQ_002196,6ec4c24093f2c2b05a25b08a3596f1a0,49:22.5,Tablet,WiFi,1
U_288300,25-34,f,TN,Mumbai,mid,iPhone15,English,REQ_002197,8b9ca4fadd61da02698933b20943d62c,19:20.5,,4G,1
U_102211,55+,f,TN,Bangalore,low,SamsungS23,Hindi,REQ_002198,2fe4b82f0b6213e2322ea23d196bd98e,30:26.5,Mobile,WiFi,1
U_405160,35-44,MALE,KA,Mumbai,,RedmiNote,Tamil,REQ_002199,88a401a2248c1b5b5bbc5b8951ffa765,30:22.5,Mobile,5G,1
U_320681,18-24,MALE,,Mumbai,high,RedmiNote,Tamil,REQ_002200,86124002caf842e865b3e4be2ecad862,09:17.5,Mobile,WiFi,1
U_466447,below_18,f,MH,Mumbai,high,Pixel8,Hindi,REQ_002201,e92b31e625677a8f3249ee8755636084,00:56.5,Mobile,4G,1
U_456996,,m,MH,Lucknow,mid,iPhone15,English,REQ_002202,af7b43f371159a092130a5b86c646074,11:19.5,Tablet,WiFi,1
U_469342,55+,MALE,TN,Chennai,low,SamsungS23,English,REQ_002203,110ddd2157f5f4b33e7e94b888200e26,48:38.5,,5G,1
U_373038,45-54,FEMALE,MH,Lucknow,mid,Pixel8,English,REQ_002204,139ffe5ef6a3609e43c3c1bed2febe03,52:30.5,,WiFi,1
U_19689,35-44,MALE,,Delhi,high,Pixel8,English,REQ_002205,c0f286c63a479574cba736d580e0617e,20:11.5,Tablet,4G,1
U_37970,18-24,m,UP,Chennai,,iPhone15,Telugu,REQ_002206,5fe4f352507bef75c9ae53a47e333e74,42:11.5,Tablet,5G,1
U_285953,,m,KA,Chennai,low,iPhone15,Tamil,REQ_002207,32c38974e60e7bb84aa329d592e97250,27:21.5,Tablet,4G,1
U_39561,35-44,m,KA,Delhi,mid,Pixel8,English,REQ_002208,3484af9c245f750a7ca053b33e9f2509,51:19.5,,WiFi,1
U_18843,45-54,,DL,Delhi,high,Pixel8,Tamil,REQ_002209,7ad6d8ccd01dd0beac48f475d486cc0f,49:35.5,Tablet,5G,1
U_140276,55+,,,Chennai,,RedmiNote,Telugu,REQ_002210,072c187d08ef739354937d12fa6ebbfb,38:22.5,,4G,1
U_05388,35-44,MALE,KA,Mumbai,mid,SamsungS23,Hindi,REQ_002211,1666325f81c5ce8b8c71d5e7e6851c73,10:39.5,,WiFi,1
U_290092,18-24,FEMALE,,Lucknow,,iPhone15,English,REQ_002212,90bc892655bc0933619b6f711bbbf46d,48:37.5,,WiFi,1
U_24216,55+,FEMALE,KA,Mumbai,,Pixel8,Hindi,REQ_002213,7ceae7e527d1bfb3f66aa19ea4778c70,47:25.5,Mobile,WiFi,1
U_459182,55+,MALE,KA,Chennai,,iPhone15,Hindi,REQ_002214,adbdf5dd715cf5c2bc9f3dd34f253be0,47:32.5,,4G,1
U_427575,below_18,MALE,ka,Bangalore,mid,iPhone15,Hindi,REQ_002215,ae2cee28ed7f866ad8bf1e70da18983b,09:07.5,,4G,1
U_474241,55+,MALE,ka,Lucknow,high,RedmiNote,Tamil,REQ_002216,fda5770588d9ddabb932a039b7033d86,08:03.5,,WiFi,1
U_237744,25-34,f,DL,,high,RedmiNote,Hindi,REQ_002217,27c8597a1548ce28d3cd1c2bb8af7a04,46:51.5,Tablet,WiFi,1
U_330915,35-44,FEMALE,ka,,mid,SamsungS23,Hindi,REQ_002218,57e4b1643a93b7a67b05ed62849a0522,17:15.5,Tablet,4G,1
U_09109,,f,ka,Lucknow,mid,SamsungS23,Hindi,REQ_002219,659fbd6fb0b44220ec12919d75425ed9,23:31.5,Mobile,WiFi,1
U_95725,below_18,m,,Lucknow,,iPhone15,English,REQ_002220,1a9a556b8e6224d8755e3fe2c618280f,12:20.5,Mobile,4G,1
U_279262,35-44,FEMALE,UP,Chennai,low,SamsungS23,Telugu,REQ_002221,b9cc1f77c20fd2a8a5f21d93f8e673e3,17:41.5,Mobile,4G,1
U_132257,,MALE,MH,Delhi,,RedmiNote,Tamil,REQ_002222,f36853d1962357f6b675d95ba4479b7d,12:24.5,,5G,1
U_226097,35-44,m,MH,Lucknow,low,Pixel8,Telugu,REQ_002223,9e48f80ca323ca43873efb8a45e8abce,57:21.5,Mobile,4G,1
U_216621,,FEMALE,UP,Chennai,high,SamsungS23,Hindi,REQ_002224,448d191f71d08b1a121fc2f829b0f599,56:45.5,Tablet,4G,1
U_406224,55+,f,MH,Chennai,,iPhone15,Tamil,REQ_002225,eb85cb537974092b8ff9faf295ecaffe,23:03.5,Tablet,5G,1
U_330231,,f,,Delhi,,iPhone15,Hindi,REQ_002226,61ec547f388abe8c95dfd58eea58f1ac,03:19.5,Mobile,5G,1
U_345426,below_18,,UP,Chennai,low,RedmiNote,Hindi,REQ_002227,04c64816ffe7abec93693353a353b451,04:03.5,,5G,1
U_191753,35-44,f,MH,Delhi,,RedmiNote,English,REQ_002228,93970c1be0c95b10002f999b156d4510,04:01.5,Mobile,4G,1
U_351054,35-44,f,UP,Lucknow,low,Pixel8,English,REQ_002229,a69a7bc9da4a06657f39472bc03562ef,26:40.5,Mobile,WiFi,1
U_33264,25-34,,DL,Lucknow,mid,RedmiNote,Hindi,REQ_002230,85528834bcb754a1d4fcc379f71e4a74,09:08.5,Tablet,4G,1
U_383027,below_18,,DL,Lucknow,low,RedmiNote,English,REQ_002231,83a5ada37608f8f88d63ac231a3092e5,22:37.5,Mobile,WiFi,1
U_453364,below_18,f,,Delhi,low,iPhone15,Hindi,REQ_002232,00726ce23bc680eeb47119f3ca53f1f5,20:34.5,Tablet,WiFi,1
U_375097,25-34,,,Bangalore,low,Pixel8,Tamil,REQ_002233,df4bd5675e7b9a6615fd80b168b83dc0,08:33.5,Tablet,4G,1
U_217508,below_18,FEMALE,,Chennai,,RedmiNote,English,REQ_002234,98167a9cc6db93e5cd20735b5bce9cab,47:38.5,Tablet,5G,1
U_255493,55+,f,UP,Bangalore,low,Pixel8,English,REQ_002235,295f910c4d5bbb281679d89cd25cc95c,44:04.5,Mobile,4G,1
U_188301,35-44,,KA,Mumbai,low,iPhone15,Hindi,REQ_002236,6553535bcf072dba9db21d0207a84aed,15:16.5,Mobile,4G,1
U_386937,35-44,f,ka,,mid,Pixel8,Hindi,REQ_002237,9ead325f2563987abca848626e999493,16:10.5,Tablet,WiFi,1
U_222477,25-34,m,UP,Delhi,low,Pixel8,Telugu,REQ_002238,2a0a911da4b77551802fc13adb012450,35:27.5,,WiFi,1
U_88770,55+,,ka,Chennai,high,RedmiNote,English,REQ_002239,921bdfac8ce7eaf8cd4475c4e259bb59,52:02.5,Mobile,WiFi,1
U_162969,55+,FEMALE,DL,Bangalore,low,iPhone15,Telugu,REQ_002240,2da3fbb1fe2ff45fde7a579690e77d6a,16:51.5,Tablet,WiFi,1
U_78518,,FEMALE,TN,Mumbai,low,Pixel8,English,REQ_002241,2f37d97631dea040e7ece8cae3eabf0a,22:45.5,,5G,1
U_430037,45-54,MALE,,,high,Pixel8,Tamil,REQ_002242,02df6981a28cde2ea0b10ea05a6ff424,02:19.5,Tablet,4G,1
U_413684,25-34,FEMALE,UP,Mumbai,high,Pixel8,Tamil,REQ_002243,b82d0eb763433550bae2b33514038b1b,37:51.5,Mobile,WiFi,1
U_05647,18-24,MALE,MH,Bangalore,high,Pixel8,Hindi,REQ_002244,9c894cf453dc31f974aeba7c0bf090a7,49:23.5,Mobile,WiFi,1
U_187960,18-24,m,,Chennai,high,iPhone15,Tamil,REQ_002245,876431b57d6cfc5d6205445b44b4cc6b,05:58.5,Tablet,WiFi,1
U_253933,45-54,,,,high,Pixel8,English,REQ_002246,3b44b4d1dfb6abaec93d11d4a3d6f9ed,34:57.5,,WiFi,1
U_238887,35-44,MALE,DL,Lucknow,low,Pixel8,Telugu,REQ_002247,0438e2ff8cfbdb3a640fe7fb1352a625,45:05.5,Mobile,WiFi,1
U_497226,25-34,MALE,UP,,low,RedmiNote,English,REQ_002248,c3db73dbf2de1b5347ec7203f3f6c044,23:52.5,,WiFi,1
U_234789,18-24,f,MH,Delhi,low,RedmiNote,Hindi,REQ_002249,bf65233ab3458cd62481b4983e424fde,33:54.5,Tablet,5G,1
U_200607,35-44,,ka,Chennai,mid,SamsungS23,Telugu,REQ_002250,25642f01d8a80a6609f27f47842911ff,52:48.5,Mobile,WiFi,1
U_391604,,f,TN,Bangalore,mid,RedmiNote,Telugu,REQ_002251,97e1a436ae3e06469b1700a5d1ccc3d4,26:55.5,Mobile,4G,1
U_296433,,FEMALE,KA,Chennai,,Pixel8,Tamil,REQ_002252,6fd8f691361ad821f42d2080f7c0fd3d,12:26.5,Mobile,WiFi,1
U_329049,55+,FEMALE,ka,Bangalore,low,iPhone15,English,REQ_002253,d755bdbfe64eeb23422d72c0336e4aad,02:29.5,Mobile,5G,1
U_299745,18-24,FEMALE,TN,Chennai,high,SamsungS23,Tamil,REQ_002254,da1e79a2f1a8d480893e3d772527969e,23:02.5,Tablet,5G,1
U_250256,18-24,f,TN,Chennai,low,SamsungS23,English,REQ_002255,1df19b35d74d161f15b8b05a2d833bc0,42:48.5,Tablet,4G,1
U_93710,below_18,,MH,Chennai,high,RedmiNote,Telugu,REQ_002256,7eaa229f8c81b9ad61bde2ab83806c7b,38:06.5,,4G,1
U_133128,18-24,MALE,MH,Mumbai,mid,Pixel8,Telugu,REQ_002257,61ca7494785b72074b6f88fe97f869ba,44:47.5,Tablet,WiFi,1
U_371676,35-44,f,ka,,high,iPhone15,Hindi,REQ_002258,037e2f6d8bd37a60bee7763aceadfddf,54:53.5,Mobile,4G,1
U_352222,35-44,MALE,UP,Lucknow,high,RedmiNote,Tamil,REQ_002259,829fca8d114c5a52d3c23c86c25c6a3f,24:16.5,Tablet,5G,1
U_76146,below_18,FEMALE,,Chennai,low,iPhone15,Telugu,REQ_002260,f0591c44443644c4ac9e9016dedc8677,23:41.5,,4G,1
U_231270,35-44,,TN,,high,Pixel8,English,REQ_002261,75569f6d34312bb459d0cbd8c6141e0b,03:17.5,Mobile,4G,1
U_408618,,MALE,ka,Chennai,high,SamsungS23,Hindi,REQ_002262,95aaab438898068f604ef56c1997fad6,02:21.5,Tablet,5G,1
U_08476,45-54,FEMALE,MH,,,SamsungS23,Telugu,REQ_002263,66370f1c903e5b1f6a7570eae49adf41,18:02.5,Tablet,4G,1
U_317043,,,TN,Lucknow,,Pixel8,Tamil,REQ_002264,c5e5ca648bf8db4f526517e72c7c01a1,59:29.5,Mobile,4G,1
U_212767,,,ka,Chennai,mid,Pixel8,Tamil,REQ_002265,e3cb1fb471d28969a72315048c992b14,37:38.5,,5G,1
U_133103,35-44,f,,Delhi,,Pixel8,English,REQ_002266,f23a45e29c9da91a68c06eee13020f32,57:41.5,Mobile,4G,1
U_50228,35-44,MALE,UP,Bangalore,,Pixel8,English,REQ_002267,0e16c305df7b494a0b77be60c32f9de7,44:07.5,Mobile,5G,1
U_131452,45-54,f,,Delhi,high,iPhone15,Hindi,REQ_002268,149d7ec679dd89c77e90a398a33af91b,20:55.5,Mobile,WiFi,1
U_366372,below_18,f,DL,,mid,RedmiNote,Telugu,REQ_002269,5dca92fb5a153c47934fbb03bd57b7b2,45:08.5,Tablet,5G,1
U_56450,below_18,m,UP,Lucknow,mid,iPhone15,Hindi,REQ_002270,c0e45b90007ab892a9eb1fa4a3f1ea38,37:22.5,Tablet,WiFi,1
U_422125,18-24,f,ka,,low,SamsungS23,Telugu,REQ_002271,c23520578ecfdfacd5f3943433a55670,52:57.5,Tablet,WiFi,1
U_215846,below_18,FEMALE,KA,,mid,Pixel8,Tamil,REQ_002272,4eeaba4748f85cc53e0119796a8ba890,35:29.5,Mobile,4G,1
U_220817,55+,,TN,,high,RedmiNote,Hindi,REQ_002273,f705e02c98dd223714f14d5fd89bb35c,57:04.5,,4G,1
U_21576,45-54,m,KA,Lucknow,mid,RedmiNote,Tamil,REQ_002274,6777327909333bc3024342410ff29737,22:52.5,Tablet,WiFi,1
U_243770,55+,m,ka,Mumbai,high,iPhone15,Tamil,REQ_002275,646ca3f3f3673f55acc03c8821152e5a,04:14.5,Tablet,WiFi,1
U_86099,below_18,,DL,Delhi,mid,Pixel8,Telugu,REQ_002276,3a769abd347596030553ea642334582b,41:10.5,,5G,1
U_109039,18-24,f,UP,Chennai,high,Pixel8,Hindi,REQ_002277,0f88c0f538c5ea61800680b02da3658f,05:20.5,Mobile,4G,1
U_93384,,FEMALE,DL,Delhi,,iPhone15,Hindi,REQ_002278,2dea3f2fa848f27bb980b801c5731006,54:01.5,Tablet,4G,1
U_448541,35-44,,,,mid,SamsungS23,Hindi,REQ_002279,a0bfba1deb7b2ba4916c367e5fa8867b,34:51.5,Tablet,WiFi,1
U_152232,45-54,FEMALE,,Mumbai,high,RedmiNote,Tamil,REQ_002280,cadad074a26c26f1fab00985fa858914,12:07.5,Tablet,4G,1
U_30021,25-34,f,KA,Lucknow,mid,SamsungS23,Tamil,REQ_002281,a785b9812a992c874903cdf5f89307f9,50:57.5,Mobile,4G,1
U_386069,45-54,f,,Mumbai,mid,SamsungS23,Hindi,REQ_002282,b68388d391bae805e537555f54a32dfb,57:23.5,,WiFi,1
U_430005,25-34,f,ka,Chennai,mid,Pixel8,English,REQ_002283,1133e4c001380bc491852c798c4527bf,00:05.5,Tablet,4G,1
U_291704,25-34,,,Chennai,low,Pixel8,Telugu,REQ_002284,5f5e9b915d7697bb49883ab5eeeb69ac,45:38.5,Tablet,4G,1
U_442125,55+,FEMALE,,,mid,Pixel8,Tamil,REQ_002285,fb5b544a8743faf6aa39f9b5f8eb9c1f,24:23.5,Mobile,WiFi,1
U_471782,below_18,,UP,,low,Pixel8,Telugu,REQ_002286,146fa202b779ff34673d3ec6f4e4b5ef,44:44.5,Tablet,WiFi,1
U_471858,18-24,,ka,Chennai,high,Pixel8,Hindi,REQ_002287,e550a468fe60d81693dc60b9e3e2ed6f,04:51.5,,4G,1
U_486005,35-44,m,DL,Chennai,mid,SamsungS23,Hindi,REQ_002288,48b69ced77e82f30bcc1c92aec97759f,12:32.5,Mobile,5G,1
U_156407,below_18,f,UP,Lucknow,mid,iPhone15,Hindi,REQ_002289,2c7d68cc22e54a23c8ffedb75c7d923c,54:30.5,Mobile,5G,1
U_290061,35-44,,,Delhi,mid,SamsungS23,Hindi,REQ_002290,f8f72fed26a0c8519cd0a165e64fde25,58:24.5,Mobile,WiFi,1
U_67956,below_18,f,UP,,high,SamsungS23,Hindi,REQ_002291,c6a0f16d35f5bfa7cc2dcdc65d3d723e,13:54.5,,5G,1
U_147020,25-34,FEMALE,KA,,,RedmiNote,Hindi,REQ_002292,58d99acfa2d2d8af2c0d7c4f5f0961d3,28:57.5,Tablet,4G,1
U_175236,35-44,FEMALE,KA,Bangalore,,RedmiNote,Telugu,REQ_002293,b9253dc9fafaa5853cbd45bebe214fe2,38:34.5,Tablet,4G,1
U_24593,below_18,FEMALE,KA,,low,RedmiNote,English,REQ_002294,466c68df1497560d121ae05746f9b112,17:46.5,Tablet,WiFi,1
U_156150,55+,FEMALE,,Bangalore,high,Pixel8,Telugu,REQ_002295,14af99318b8271e001ddd7f6a8eea174,36:54.5,,WiFi,1
U_400128,25-34,FEMALE,MH,Chennai,mid,Pixel8,Hindi,REQ_002296,1b598943162594575a06f1d2547d6be0,45:50.5,Mobile,4G,1
U_283665,18-24,,KA,Bangalore,mid,RedmiNote,Hindi,REQ_002297,14dff39490a1c53874afcb40789f7634,29:04.5,,4G,1
U_439423,55+,f,UP,Bangalore,low,RedmiNote,Tamil,REQ_002298,8b31fd0026537366afba2860bfb2742a,19:42.5,Mobile,5G,1
U_00864,,m,DL,Lucknow,low,SamsungS23,Hindi,REQ_002299,5715e7f87dd38c62b5b79a19d90b78ff,11:43.5,,WiFi,1
U_219287,25-34,FEMALE,KA,Lucknow,mid,Pixel8,Hindi,REQ_002300,71463a387f587746cd12396cf1fc8a91,49:45.5,,WiFi,1
U_32159,45-54,f,MH,Delhi,low,iPhone15,Telugu,REQ_002301,c3ba3aaad492665a562dae7d1586b7da,01:40.5,,4G,1
U_59648,,f,MH,Delhi,,iPhone15,Hindi,REQ_002302,61dd2bddce14f85090d3db4c14c89b47,08:16.5,Mobile,5G,1
U_154276,45-54,MALE,DL,Chennai,,SamsungS23,Tamil,REQ_002303,0fc77b872166565b7809a20777014935,54:06.5,,WiFi,1
U_230921,18-24,,DL,Delhi,,RedmiNote,Tamil,REQ_002304,46f392f69f44fbf6d6c006ffe8af324d,24:45.5,Mobile,WiFi,1
U_332946,45-54,MALE,MH,Chennai,high,iPhone15,Tamil,REQ_002305,7ebc72002c20a41121f67e542dc1cd81,27:40.5,Tablet,4G,1
U_57956,55+,FEMALE,TN,Bangalore,mid,Pixel8,Tamil,REQ_002306,4ac224c2b2c84c641bb5d21a81edfaf0,38:02.5,,WiFi,1
U_161701,25-34,f,,Delhi,high,Pixel8,Hindi,REQ_002307,8114b33c8144a009473af180a98f07dd,55:18.5,,5G,1
U_249546,45-54,MALE,KA,,mid,RedmiNote,Hindi,REQ_002308,cbec1ad01d3c00c1eb648ddc8353d3e7,40:10.5,,4G,1
U_173088,18-24,m,KA,,low,Pixel8,Hindi,REQ_002309,b95ee4e54800cef9963cb0123c52c505,32:09.5,,4G,1
U_481533,35-44,m,,Lucknow,high,SamsungS23,Hindi,REQ_002310,1cd3f3539463025fc29902fae1e60c41,19:23.5,,5G,1
U_95375,55+,m,,Chennai,mid,RedmiNote,Hindi,REQ_002311,ece29793651ff497b387da7aae25c3bc,05:33.5,Mobile,5G,1
U_218109,55+,MALE,ka,,low,RedmiNote,Hindi,REQ_002312,ab69ec96c3804c7c6979c4ac2b622337,07:14.5,,5G,1
U_106135,45-54,FEMALE,,Chennai,mid,iPhone15,Hindi,REQ_002313,975bb90beb263abea9b306f0540bd66b,14:39.5,Mobile,5G,1
U_137245,below_18,f,TN,,low,Pixel8,English,REQ_002314,152b185aacc3383e06fcef64adc2538b,10:53.5,Mobile,WiFi,1
U_476170,25-34,m,DL,Delhi,mid,SamsungS23,English,REQ_002315,e4131da4b0b4c23b2c5e24b147c909ab,41:51.5,Tablet,5G,1
U_275103,35-44,,DL,Chennai,mid,RedmiNote,English,REQ_002316,cbddcb8e542901a9ceb3ef8f6baf5c19,16:55.5,,WiFi,1
U_152110,below_18,f,,Lucknow,,RedmiNote,Telugu,REQ_002317,d223e5102dd8f0c5a3aa45363856f64d,56:28.5,Tablet,WiFi,1
U_21521,45-54,,UP,Mumbai,,iPhone15,Tamil,REQ_002318,eb889552dca134cb8c6c763ce0fde697,25:16.5,Tablet,WiFi,1
U_114119,55+,f,TN,Mumbai,mid,Pixel8,Hindi,REQ_002319,d565dcc5f249b555c8593b41eeab84d5,25:37.5,Mobile,4G,1
U_53005,,,KA,Bangalore,,SamsungS23,Hindi,REQ_002320,5168e08e603c541f8e2010269f3daa62,10:32.5,Mobile,4G,1
U_413518,45-54,,KA,Delhi,high,iPhone15,English,REQ_002321,05b928d398b53d2bdbf1fc0f0e64b4b2,05:45.5,Tablet,WiFi,1
U_219712,25-34,FEMALE,DL,Chennai,,Pixel8,Telugu,REQ_002322,5622adca10cf7ae6264d701a35882ed7,14:41.5,Mobile,5G,1
U_346603,35-44,FEMALE,KA,Lucknow,mid,SamsungS23,Telugu,REQ_002323,192ee4ac3141c5f7823a200329544d18,30:20.5,,5G,1
U_146623,35-44,m,UP,Bangalore,high,RedmiNote,Hindi,REQ_002324,7e9fadca298f99c4f21da94b6e41a9a8,52:04.5,,4G,1
U_445064,,f,TN,Chennai,high,RedmiNote,Hindi,REQ_002325,6cf616f0e0f083ed2faae7f6b5bbca67,20:19.5,Mobile,5G,1
U_26930,35-44,MALE,KA,Delhi,high,SamsungS23,Telugu,REQ_002326,323dbeae9b5e9412b5ab39e5889e8c73,00:14.5,,WiFi,1
U_100699,25-34,f,,Chennai,,RedmiNote,English,REQ_002327,aa7d79a67ad91cbf997703ee6739a2fc,41:55.5,Mobile,WiFi,1
